text,id
nyala padahal batt baru anak jd kecewa mau tukar barang cm brp ribu,0
susah payah narik balon biar mekar eh bolong,0
bli cuma nyala jadi kecewa,0
barang gambar beres ulang tata balon komplain pihak tokopedia biaya tetep rasa kecewa karna jual informasi sedia barang perlu banget maaf kasih rate segitu,0
not recomended seller toko surprise buat ultah moment penting hancur gitu parahhhhh nyesel banget banget belanja toko,0
kecewa sesuai ekspektasi gambar tangkai bening nampak kuat cuma bener ukur skitar lai sambung,0
jual lambat respon jual barang lama kirim keburu basi nih balon,0
packing rapih balon foil kusut lipat masuk dalam plastik kalau size kecil oke tp size besar jadi lecek kusut padahal awal chat bilang buat jual lg kalau lecek begini mungkin kasih orang,0
jelas instruksi rakit gana seperti barang beda sama pesan,0
kirim lama cara rakit box susah,0
susah d bikin ngerti ribet packing kurang bahkan lecek robek kertas uda,0
jual jujur respon banyak bot,0
beli cuma kirim males complain,0
barang kirim,0
jelekkkk,0
kurang kuat lem lemah,0
kardus bekas jual itu rusak susu,0
kirim sangat lama,0
worst service,0
order minggu sampai rabu lambat minta ampuun tanyain baru info kalau overload order itu baru selasa kirim konfirmasi awal kalau overload order tanggungjawab,0
amanah,0
sen apa kirim apa,0
warna sesuai minta,0
parah padahal note kasih kalau chip bagi belakang desain kalau logo liat sama sekali kayak notenya hadeeeeeeeeeeeeeeeeeeeeeeh jual kaga ramah mo ngasih tau dar negor langsung ngomong return olah complaint mau direturn ganti duit padahal kritik biar lebih baik depan bukan minta maaf salah malah sok butuh beli sumpah kesel bgt ama jual sombong parah,0
malah kirim,0
barang cuma rebu masa kudu video in pas unboxing jadi tugas qc utk cek teliti barang kirim lengkap parahhh,0
beli banyak rusak mau tukar pake belibet atur cape,0
bolong bolong gitu jelek,0
barang mulus banyak bekas tekuk beli sampah,0
hadeh lem rata tuh double tapenya,0
awal checkout procecor sama admin suruh beli bubblewrap biar aman yaudah checkout bubblewrap beli pas paket udh dateng malah cuman bubble wrap doang wkwk kocak nih toko mana prosesor dicheckout duluan malah dateng hadehh,0
gajelas,0
pantes murah bubble wrap tipis kirain tebel nyesel order mari,0
minta rak tudung tingkat bubble malah celana dalem baca pesan dong mikir,0
lap hrusnya lap kardus minimal,0
bahan tipis jelek,0
roll ambil nampak potong mencong mencong jual benar jangan untung,0
servicenya buruk banget,0
layan buruk lama belanja tokopedia kirim lama sekali order tgl juli barang baru tiba tgl agustus order baru konfirmasi proses tgl agustus estimasi barang tiba tgl agustus itu konfirmasi proses tanya cs pagi complaint cs kalau telat konfirmasi proses kirim order telat suruh cek resi sungguh terlalu baca review hampir semua kasih bad review masalah sama manajemen official deli benahin operasional training cs biar lebih pinter tanggap customer usah pake kalo layan rugi customer,0
bukan kertas origami post it,0
jelas,0
beli brg sale kirim via grabsend tapiii dimintain biaya parkir sm driver aneh bgt,0
kardus kayak beli pensil warna bekas,0
order dua sini packingnya rapi lilin sama tulis ulang tahun rentan patah masuk kardus kirim cepat semua barang pes lengkap kualitas bagus semua bocor lilin tulis ultah patah anak bungsu senaaaaang sekali terima kasih banyak,1
bagus banget kirim cepat seller ramah tooop,1
bagus banget kertas sesuai deskripsi,1
baguss bgtttt sesuai btw aku bli and,1
cantiik kertas kado packaging mantab bakal langgan toko,1
produk sesuai pesan langgan kirim cepat makasih store,1
proses cepat top seller responsif,1
jangan lupa gaes order toko,1
bagusssss bangeeettttt,1
luar biasa mantap smuanya jadi oke pesta sederhana sekarang jadi rame sejak order sini terima kasih seller tokped atas kirim,1
beli sini puas banyak lebihin pngiriman cepat poko mantap,1
mantappp,1
bagus rekat dinding atap seller responsif langsung kirim sesuai pesan pagi sen siang bahkan pesan dilebihin,1
mantabbbb barang bagus berkuslitass topp dahhh,1
mantaaaaaaaaaaap produk original pokok recomended seller,1
mmmaaaannnnttttaaapppp,1
pakai lem pasti tata balon pasang kalau nda cabut cabut tp resiko pecah mantul tingkat rekat,1
puas banget sempet error kurir mau pake gercep seller respon bgt cari solusi order ulang pelit kasih tambah makas kak jaya selalu toko,1
mantul langsung nempel,1
toko baik sii mah udh order sini anak ultah selalu sen printilannya sini skg anak ultah beli sini mantap,1
fastresp banget ramah kirim gercep banget lv y dikaskh lebih jga dong balon pompa sih smg gaada bocor,1
sukaaaaaaaaaaaaaaa lucuuuuuu,1
thanks barang bagus bgt packingnya rapi tekomended,1
paking rapih banget sama kirim cepat barang pas mantulllllllllllll langgan mah malem takbir sen,1
mantaaaappp tersumet sempurna,1
sangat rekomended packing bubble warp banyak meski order harga cebann niceee,1
keren banget layan cuman beli lilin ajah servicenya bagus super cepat pesan pagi eeeh siang dah tiba,1
cuco meong pokok,1
top bgt,1
bagus banget lilin kata kakak lilin sultan,1
puas banget sellernya fast respon banget alhamdulillah butuh lilin hari kirim hari sama anak ku ultah beli perlengkapannga sini insyaallah,1
terimakasih banyak toko lupa beli lilin ultah jadi baru hari acara syukur puji tuhan lilin tepat waktu padahal kirim keluar kota,1
wow designnya bagus banget kirim cepat kualitas bagussss banget scan beneran mirip kartu uno asli tukar kayak bakal repeat order pakai design thanks seller,1
cakep bangetttt mulus sesuai ekspektasi thank you,1
jual barang bagus kurir juara mantap sukses terus kaaa,1
mantap paket makasih selalu gan,1
bagusss banget gambar coba topup dr nfc handphone thanks seller,1
barang selamat barang sesuai deskripsi produk packing oke recommended seller,1
mantap jiwo thx gan product terima baik sukses slalu,1
seller jujur beli macam barang salah stok kosong tp info lgsg kirim satu pdhl pikir selesai gampang buyer tinggal minta refund rugi waktu ongkir,0
barang sesuai gambar kualitas harga murah kapok belanja sini,0
beli buat ngepasin uang kasih dlm kondisi bekas rekat sama sekali bekas leku iya murah cuman profesional dong jual,0
toko jujur banget ket suruh pakai kardus biar kirim aman kata sekali aq include kardus ttp rusak atas bawah jebol trus aneh kode unik bs masuk akun aq kayak udh pernah masuk akun toko jujur banget kondisi kotak susu bagus n utuh penyok,0
toko status official store toko profesional chatt sedia barang tanggal desember jam pagi jawab admin barang ready jam pagi ketika toko layan buyer beri rating jelek toko sendiri proferional order nyata sore barang kirim baru tanggal desember jam siang info kalau barang kosong order baru kirim tanggal desember saran order packing tambah aman kirim penuh padhal toko biaya tambah packing guna kardus itu harga barang lebih murah buyer cukup sekali transaksi toko terima kasih,0
kesan pertama baik parkir gojek jadi tanggung jawab beli kapok ah beli toko lancar bos,0
bolong coy packing parah bgttttt lakban semua jadi cabut,0
gampang lepas nempel,0
admin toko punya sopan santun bukan cari solusi msalah malah emosional hina beli pnya etika sekolah x,0
kapok beli kembang api toko bilang,0
jumbo nyata buka ukur cuma tengah kardus,0
jual sama sekali komunikatif barang kosong ganti barang konfirmasi lebih beli next time kalau jual layan lebih tingkat lg mbak mas informasiin beli dulu kalo barang kosong jgn enak udel main barang ntr situ ribet rugi sendiri barang ganti ongkirnya yakhan,0
selller aneh tanya kata uda berangkat tp tokped update nyata seperti memang gagal pick up tp bilang jujur kalo paket dipick up malah bilang berangkat,0
toko gimana mau pakai kasih mau mati kali bener jual,0
produk paket,0
pesan lilin angka kirim angka angka benar pdhl wkt beli jlalasin mau angka bs kirim foto udh buang brng bs pakai udh tunggu brp hr smp brng buka kirim sm beli cmn pesan utk dpn blajarlah teliti brng kirim,0
sesuai ama fhoto pas nyampe lilunnya kecil buanged ukur,0
pda pecah lilin y pekejing y aman,0
sen lilin malah kasih mo balik angka jd sumbu kacau fatal bgt cek dlu sblm kirim customer,0
lilin rusak banget goldnya,0
kirim lilin padahal beli,0
barang,0
lilin kecil gambar pdhl perlu angka sesuai gambar buat nemenin angka lain,0
fungsi baik,0
kacau nanya chat kalau bikin begini jawab trus jelasin chat begini chipnya sini trus malah suruh tulis email oke tulis email begini panjang lebarr bahkan kasih contoh gambar jelas posisi begini eh dateng sesuai requestnya kecewa banget nyesel beli sini padahal ngeliat reviewnya banyak beli harga lebih mahal sedikit begini layan,0
pesan item brg kirim item brg brg kosong info,0
beli tp kirim,0
gantung sangat tipis rentan hari pakai rusak,0
barang berbededa do foto,0
diphoto jepit buka tutup pas kirim,0
lem paket,0
terima barang,0
aneh sih seller minta ditambahin banyak arti lapis lapis bubble roll besar mungkin seller jual bubble bukan jual vga kali yaa,0
suruh tambah bubble wrap malah bubble wrap paking sendiri gangerti,0
tambah buble wrap tetap tipis packingan,0
paksa beli checkout sama toko,0
barang kirim next mohon lbh perhati,0
lem kurang rekat,0
percuma tambah packing klo kardus susu tetap penyok cara kemas tuh jangan ngepres sama kardus biar kardus tekan kemas susu rusak langsung,0
order pake kardus nyata kirim pake plastik doang,0
cepat tiba n kemas bagus barang bagus,1
product kwalitas bagus fungsi baik,1
cepet barang sesuai pesan oke,1
produk fungsi baik,1
packaging aman bagus barang sesuai deskripsi,1
mantab barang kokoh kualitas mau sen,1
waahh keren n mantap barang kirim cepet banget cuma hari nyampe thanks gan,1
barang sesuai pesan seller responsif kirim cepat terimakasih seller tokopedia smg sukses selalu,1
paket tlh terima ada baik kemas rapi rajin terima kasih moga sukses,1
efektif bunuh hama barang sesuai deskripsi packaging aman bagus,1
mantap barang oke,1
kirim cepat barang lengkap sesuai pesan,1
proses cepat produk fungsi baik,1
barang guna sesuai fungsi terimakasih,1
alhamdulillah paket datang cepat jual ramah moga tambah sukses,1
cas aki fungsi baik aki bagus cas lumayan drpd titip cas pinggir jalan mending py sendiri moga awet sukses terus buat seller,1
barang bagus cepat aman,1
efektif nyaring kotor manteb jadi jernih banget air,1
produk original efektif nyaring kotor produk fungsi baik barang sesuai deskripsi,1
sangat mudah pasang,1
barang sesuai datang selamat,1
barang sesuai deskripsi produk original packaging bagus,1
barang sesuai deskripsi produk original warna awet packaging bagus,1
mantap sesuai cepat kualitas cakep,1
adminnya ramah bgt asli nanya apa jawab gercep bgt,1
cat mantap kirim cepet,1
alhamdulillah pesan cat proses cepat tanggap baik,1
barang sesuai pesan kualitas ragu walaupun ulang kali ngecatnya harga saing moga awet,1
kwalitas bagus harga jangkau,1
harga affordable respon seller cepat langsung kirim warna sesuai cat ngapur mantab,1
bagus cat mantab dah,1
harga murah qualitas respon cepat kirim cepat,1
respon seller sangat baik cat bau warna sesuai order cheese cruse paking sangat baik moga pas aplikasi kecewa hasil gosend tepat waktu terima kasih,1
produk original barang sesuai deskripsi bahan tebal ponakan suka,1
mantapp murah thanks kak thanks abang kurir langsung pasang,1
kirim cepat barang oke sesuai deskripsi terimakasih,1
bahan tebal barang sesuai deskripsi kirim cepat,1
pasang bagus,1
produk original barang sesuai deskripsi bahan tebal keren,1
kirim cepat barang sesuai deskripsi terimakasih,1
lamaa kirim,0
pelatuk kurang bagus mau nyala sekarang,0
baru pasang fungsi,0
besi ganjal jd kunci,0
plastik yah harga kualitas,0
kualitas barang kecewa,0
sesuai expektasi bahan toolsnya gambar lihat kuat pas besi kokoh harga murah jadi terlalu kecewa klo harga asli rb atas kecewa beli mending pasang harga wajar,0
baru colok listrik kok lampu batre udh full semua y cas aki fungsi y alat,0
fungsi aki normal padahal baru beli langsung cas led indikator jalan,0
bocor sambung karet keran bocor dri tempat drat karna rapat mau rapat karna asa mentok,0
awal awal alir air lancar lama lama kecil sekali,0
mungkin filter terlalu canggih jadi air keluar jadi kecil banget,0
nyata lem pipa rekat ngelem sepatu sangat kecewa,0
lem kuat,0
kecewa produk encer jadi cat hingga memang harga tentu kwalitas,0
kualitas buruk sekali isi penuh lapis tetap rata hasil jadi rugi bayar ongkos tukang lebih baik beli cat merk harga memang pernah bohong,0
pesan gold tengah tp datang putih barang sesuai kecewa,0
kecewa parah,0
kecewa sekali lembar warna beda memang kilas bentuk motif sama mau pasang beda sekali rate barang rate jual,0
pertama kali beli barang online kecewa banget barang beli pcs dateng cuma pcs ongkirnya lumayan mahal padahal berat sesuai,0
sangat kecewa barang rusak reseler jual amanah klo jual amanah kak biar berkah,0
sangat sekali,0
barang dah lama benyek benyek rusa ganti emas buruk harap jadi ajar,0
barang trima dlm ada lecek sperti sen lembar dlm ada melitut bungkus bareng list sen sya kecewa banged not rekomend seller,0
no recomend order mana kirim mana kecewa,0
pesan proses sangat cepat sayang filter saring kotor kecil padahal sembur air mantep tuju aku beli buat saring kotor,0
sesuai diiklanin air loyo,0
packingnya parah cuma masukin kantong plastik hitam kardus lakban cuma ikat biasa biarpun kirim cepat packing sangat kecewa barang test moga fungsi baik,0
memang filter showerhead sebut merek jd bs kata palsu tp kecewa silah coba sendiri mungkin salah,0
kecewa bgt packing kurang aman expedisi produk cacat bekas baut buka padahal brg baru trus body bekas lecet tombol power patah,0
padahal segel orion kunci foto kemas coba komplain serta video unboxing sama kurir pikir klo produk baru segel jamin komplit paksa beli kunci sendiri kecewa,0
barang kirim lengkap sayang waktu unboxing video anggap belanja seller besar kecewa waktu dichat seller info difollow up tim tp nyata tindak lanjut seller besar jamin muas,0
